address,sink,flavor,enclosing_fn,ef_file,ef_line,inner_file,inner_line,outer_file,outer_line,bucket,status,final_file,final_line,method,confidence,reason
0x1864e,unwrap_failed,unwrap_option,"<tickv::async_ops::AsyncTicKV<capsules_extra::tickv::TickFSFlashCtrl<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>, 4096>>::continue_operation",./libraries/tickv/src/async_ops.rs,342,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,./libraries/tickv/src/async_ops.rs,342,annotatable,marked,libraries/tickv/src/async_ops.rs,342,no FLUX-* marker found in file within reasonable window,medium,needs new marker
0x18666,unwrap_failed,unwrap_option,"<tickv::async_ops::AsyncTicKV<capsules_extra::tickv::TickFSFlashCtrl<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>, 4096>>::continue_operation",./libraries/tickv/src/async_ops.rs,346,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,./libraries/tickv/src/async_ops.rs,346,annotatable,marked,libraries/tickv/src/async_ops.rs,346,"branch FLUX-* marker at line 356 (Δ=+10, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0x18654,unwrap_failed,unwrap_option,"<tickv::async_ops::AsyncTicKV<capsules_extra::tickv::TickFSFlashCtrl<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>, 4096>>::continue_operation",./libraries/tickv/src/async_ops.rs,351,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,./libraries/tickv/src/async_ops.rs,351,annotatable,marked,libraries/tickv/src/async_ops.rs,351,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x1866c,unwrap_failed,unwrap_option,"<tickv::async_ops::AsyncTicKV<capsules_extra::tickv::TickFSFlashCtrl<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>, 4096>>::continue_operation",./libraries/tickv/src/async_ops.rs,352,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,./libraries/tickv/src/async_ops.rs,352,annotatable,marked,libraries/tickv/src/async_ops.rs,352,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x18648,unwrap_failed,unwrap_option,"<tickv::async_ops::AsyncTicKV<capsules_extra::tickv::TickFSFlashCtrl<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>, 4096>>::continue_operation",./libraries/tickv/src/async_ops.rs,359,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,./libraries/tickv/src/async_ops.rs,359,annotatable,marked,libraries/tickv/src/async_ops.rs,359,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x1862e,unwrap_failed,unwrap_option,"<tickv::async_ops::AsyncTicKV<capsules_extra::tickv::TickFSFlashCtrl<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>, 4096>>::continue_operation",./libraries/tickv/src/tickv.rs,918,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,./libraries/tickv/src/async_ops.rs,360,annotatable,marked,libraries/tickv/src/tickv.rs,918,"branch FLUX-* marker at line 944 (Δ=+26, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0x18638,panic,explicit_panic,"<tickv::async_ops::AsyncTicKV<capsules_extra::tickv::TickFSFlashCtrl<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>, 4096>>::continue_operation",./libraries/tickv/src/tickv.rs,914,./libraries/tickv/src/tickv.rs,914,./libraries/tickv/src/async_ops.rs,360,annotatable,marked,libraries/tickv/src/tickv.rs,914,"branch FLUX-* marker at line 944 (Δ=+30, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0x18660,unwrap_failed,unwrap_option,"<tickv::async_ops::AsyncTicKV<capsules_extra::tickv::TickFSFlashCtrl<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>, 4096>>::continue_operation",./libraries/tickv/src/async_ops.rs,360,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,./libraries/tickv/src/async_ops.rs,360,annotatable,marked,libraries/tickv/src/async_ops.rs,360,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x18642,panic,explicit_panic,"<tickv::async_ops::AsyncTicKV<capsules_extra::tickv::TickFSFlashCtrl<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>, 4096>>::continue_operation",./libraries/tickv/src/async_ops.rs,365,./libraries/tickv/src/async_ops.rs,365,./libraries/tickv/src/async_ops.rs,365,annotatable,marked,libraries/tickv/src/async_ops.rs,365,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x1608c,"assert_failed::<u64, u64>",assert,"<tickv::tickv::TicKV<capsules_extra::tickv::TickFSFlashCtrl<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>, 4096>>::get_region",./libraries/tickv/src/tickv.rs,,./libraries/tickv/src/tickv.rs,,./libraries/tickv/src/tickv.rs,,no_line,recovered-no-line,libraries/tickv/src/tickv.rs,208,flux-flavor regex search inside enclosing fn body,low,no assert pattern found in fn body; line=fn entry
0x18208,panic,explicit_panic,"<tickv::tickv::TicKV<capsules_extra::tickv::TickFSFlashCtrl<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>, 4096>>::initialise",./libraries/tickv/src/tickv.rs,140,./libraries/tickv/src/tickv.rs,140,./libraries/tickv/src/tickv.rs,140,annotatable,marked,libraries/tickv/src/tickv.rs,140,"branch FLUX-* marker at line 153 (Δ=+13, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0x16074,panic_const::panic_const_rem_by_zero,rem_by_zero,"<tickv::tickv::TicKV<capsules_extra::tickv::TickFSFlashCtrl<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>, 4096>>::get_region",./libraries/tickv/src/tickv.rs,216,./libraries/tickv/src/tickv.rs,216,./libraries/tickv/src/tickv.rs,216,annotatable,marked,libraries/tickv/src/tickv.rs,216,"branch FLUX-* marker at line 229 (Δ=+13, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0x16970,panic,explicit_panic,"<tickv::tickv::TicKV<capsules_extra::tickv::TickFSFlashCtrl<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>, 4096>>::append_key",./libraries/tickv/src/tickv.rs,83,./libraries/tickv/src/tickv.rs,83,./libraries/tickv/src/tickv.rs,406,annotatable,marked,libraries/tickv/src/tickv.rs,83,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x1697a,panic,explicit_panic,"<tickv::tickv::TicKV<capsules_extra::tickv::TickFSFlashCtrl<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>, 4096>>::append_key",./libraries/tickv/src/tickv.rs,425,./libraries/tickv/src/tickv.rs,425,./libraries/tickv/src/tickv.rs,425,annotatable,marked,libraries/tickv/src/tickv.rs,425,"branch FLUX-* marker at line 445 (Δ=+20, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0x16966,unwrap_failed,unwrap_option,"<tickv::tickv::TicKV<capsules_extra::tickv::TickFSFlashCtrl<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>, 4096>>::append_key",./libraries/tickv/src/tickv.rs,428,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,./libraries/tickv/src/tickv.rs,428,annotatable,marked,libraries/tickv/src/tickv.rs,428,"branch FLUX-* marker at line 445 (Δ=+17, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0x16c5a,panic,explicit_panic,"<tickv::tickv::TicKV<capsules_extra::tickv::TickFSFlashCtrl<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>, 4096>>::get_key",./libraries/tickv/src/tickv.rs,688,./libraries/tickv/src/tickv.rs,688,./libraries/tickv/src/tickv.rs,688,annotatable,marked,libraries/tickv/src/tickv.rs,688,"branch FLUX-* marker at line 705 (Δ=+17, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0x16c50,unwrap_failed,unwrap_option,"<tickv::tickv::TicKV<capsules_extra::tickv::TickFSFlashCtrl<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>, 4096>>::get_key",./libraries/tickv/src/tickv.rs,692,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,./libraries/tickv/src/tickv.rs,692,annotatable,marked,libraries/tickv/src/tickv.rs,692,"branch FLUX-* marker at line 705 (Δ=+13, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0x16032,panic,explicit_panic,"<tickv::tickv::TicKV<capsules_extra::tickv::TickFSFlashCtrl<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>, 4096>>::invalidate_key",./libraries/tickv/src/tickv.rs,815,./libraries/tickv/src/tickv.rs,815,./libraries/tickv/src/tickv.rs,815,annotatable,marked,libraries/tickv/src/tickv.rs,815,"branch FLUX-* marker at line 836 (Δ=+21, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0x16028,unwrap_failed,unwrap_option,"<tickv::tickv::TicKV<capsules_extra::tickv::TickFSFlashCtrl<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>, 4096>>::invalidate_key",./libraries/tickv/src/tickv.rs,819,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,./libraries/tickv/src/tickv.rs,819,annotatable,marked,libraries/tickv/src/tickv.rs,819,"branch FLUX-* marker at line 836 (Δ=+17, line-shift from inserted annotations)",medium,marker exists at offset; verify visually
0x18372,panic,explicit_panic,"<tickv::tickv::TicKV<capsules_extra::tickv::TickFSFlashCtrl<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>, 4096>>::garbage_collect",./libraries/tickv/src/tickv.rs,1120,./libraries/tickv/src/tickv.rs,1120,./libraries/tickv/src/tickv.rs,1120,annotatable,outstanding,libraries/tickv/src/tickv.rs,1120,no FLUX-* marker found in file within reasonable window,high,needs new marker
0x18368,unwrap_failed,unwrap_option,"<tickv::tickv::TicKV<capsules_extra::tickv::TickFSFlashCtrl<capsules_extra::mx25r6435f::MX25R6435F<capsules_core::virtualizers::virtual_spi::VirtualSpiMasterDevice<nrf52::spi::SPIM>, nrf5x::gpio::GPIOPin, capsules_core::virtualizers::virtual_alarm::VirtualMuxAlarm<nrf5x::rtc::Rtc>>>, 4096>>::garbage_collect",./libraries/tickv/src/tickv.rs,992,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,./libraries/tickv/src/tickv.rs,1124,annotatable,outstanding,libraries/tickv/src/tickv.rs,992,no FLUX-* marker found in file within reasonable window,high,needs new marker
0x114ac,unwrap_failed,unwrap_option,<tock_cells::optional_cell::OptionalCell<&[tock_cells::volatile_cell::VolatileCell<u8>]>>::unwrap_or_panic,./libraries/tock-cells/src/optional_cell.rs,197,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,./libraries/tock-cells/src/optional_cell.rs,197,annotatable,marked,libraries/tock-cells/src/optional_cell.rs,197,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x12586,unwrap_failed,unwrap_option,<tock_cells::optional_cell::OptionalCell<&nrf5x::timer::TimerAlarm>>::unwrap_or_panic,./libraries/tock-cells/src/optional_cell.rs,197,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,./libraries/tock-cells/src/optional_cell.rs,197,annotatable,marked,libraries/tock-cells/src/optional_cell.rs,197,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x1323e,unwrap_failed,unwrap_option,"<<kernel::deferred_call::DynDefCallRef>::new<capsules_extra::ieee802154::driver::RadioDriver<capsules_extra::ieee802154::virtual_mac::MacUser<capsules_extra::ieee802154::framer::Framer<capsules_extra::ieee802154::mac::AwakeMac<nrf52840::ieee802154_radio::Radio>, capsules_core::virtualizers::virtual_aes_ccm::VirtualAES128CCM<nrf5x::aes::AesECB>>>>>::{closure#0} as core::ops::function::FnOnce<(*const (),)>>::call_once",./libraries/tock-cells/src/optional_cell.rs,197,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/ops/function.rs,250,annotatable,marked,libraries/tock-cells/src/optional_cell.rs,197,branch FLUX-* marker within ±6 lines of effective_frame,high,
0x13244,unwrap_failed,unwrap_option,"<<kernel::deferred_call::DynDefCallRef>::new<capsules_extra::ieee802154::driver::RadioDriver<capsules_extra::ieee802154::virtual_mac::MacUser<capsules_extra::ieee802154::framer::Framer<capsules_extra::ieee802154::mac::AwakeMac<nrf52840::ieee802154_radio::Radio>, capsules_core::virtualizers::virtual_aes_ccm::VirtualAES128CCM<nrf5x::aes::AesECB>>>>>::{closure#0} as core::ops::function::FnOnce<(*const (),)>>::call_once",./libraries/tock-cells/src/optional_cell.rs,197,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,978,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/ops/function.rs,250,annotatable,marked,libraries/tock-cells/src/optional_cell.rs,197,branch FLUX-* marker within ±6 lines of effective_frame,high,
0xb314,slice_end_index_len_fail,slice_end,<[u8; 16] as core::ops::index::Index<core::ops::range::Range<usize>>>::index,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,437,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,437,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/array/mod.rs,364,misattributed,singleton-monomorph-helper,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,437,"classification: shared monomorph wrapper (<[u8;N]>::index, <usize>::div_ceil, etc.)",high,shared between all callers of this generic for these concrete types; cannot annotate compiler-generated wrapper; caller-side proofs cover
0x1331e,slice_end_index_len_fail,slice_end,<[u8; 500] as core::ops::index::Index<core::ops::range::RangeTo<usize>>>::index,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,437,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,437,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/array/mod.rs,364,misattributed,singleton-monomorph-helper,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/slice/index.rs,437,"classification: shared monomorph wrapper (<[u8;N]>::index, <usize>::div_ceil, etc.)",high,shared between all callers of this generic for these concrete types; cannot annotate compiler-generated wrapper; caller-side proofs cover
0xf5e4,panic_const::panic_const_div_by_zero,div_by_zero,<usize>::div_ceil,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/num/uint_macros.rs,3248,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/num/uint_macros.rs,3248,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/num/uint_macros.rs,3248,misattributed,singleton-monomorph-helper,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/num/uint_macros.rs,3248,"classification: shared monomorph wrapper (<[u8;N]>::index, <usize>::div_ceil, etc.)",high,shared between all callers of this generic for these concrete types; cannot annotate compiler-generated wrapper; caller-side proofs cover
0xd04c,panic_fmt,explicit_panic,<capsules_extra::net::udp::driver::UDPDriver as kernel::syscall_driver::SyscallDriver>::command,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,,misattributed,monomorph-at-caller,capsules/extra/src/net/udp/driver.rs,393,fn-entry marker (caller-line indeterminate),high,"fn-entry marker landed (dyn-dispatched user-crate fn, DWARF line lost to LTO)"
0xec22,panic,explicit_panic,core::option::unwrap_failed,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,2015,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,2015,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,2015,pure_helper,singleton-helper,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/option.rs,2015,classification: enclosing_fn is pure core/alloc/std with no user-crate type-param,high,shared singleton; all callers covered by flavor-specific caller-side markers
0xe6ca,slice_start_index_len_fail::do_panic::runtime,slice_start,core::slice::index::slice_start_index_len_fail,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/intrinsics/mod.rs,3082,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/intrinsics/mod.rs,3082,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panic.rs,223,pure_helper,singleton-helper,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/intrinsics/mod.rs,3082,classification: enclosing_fn is pure core/alloc/std with no user-crate type-param,high,shared singleton; all callers covered by flavor-specific caller-side markers
0xe708,slice_end_index_len_fail::do_panic::runtime,slice_end,core::slice::index::slice_end_index_len_fail,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/intrinsics/mod.rs,3082,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/intrinsics/mod.rs,3082,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panic.rs,223,pure_helper,singleton-helper,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/intrinsics/mod.rs,3082,classification: enclosing_fn is pure core/alloc/std with no user-crate type-param,high,shared singleton; all callers covered by flavor-specific caller-side markers
0xebc4,slice_index_order_fail::do_panic::runtime,slice_order,core::slice::index::slice_index_order_fail,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/intrinsics/mod.rs,3082,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/intrinsics/mod.rs,3082,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panic.rs,223,pure_helper,singleton-helper,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/intrinsics/mod.rs,3082,classification: enclosing_fn is pure core/alloc/std with no user-crate type-param,high,shared singleton; all callers covered by flavor-specific caller-side markers
0xe966,panic_fmt,explicit_panic,core::panicking::assert_failed_inner,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,,pure_helper,singleton-helper,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,,classification: enclosing_fn is pure core/alloc/std with no user-crate type-param,high,shared singleton; all callers covered by flavor-specific caller-side markers
0xe402,rust_begin_unwind,unwind,core::panicking::panic_fmt,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,75,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,75,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,75,pure_helper,singleton-helper,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,75,classification: enclosing_fn is pure core/alloc/std with no user-crate type-param,high,shared singleton; all callers covered by flavor-specific caller-side markers
0xe8b2,panic_fmt,explicit_panic,core::panicking::panic,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,145,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,145,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,145,pure_helper,singleton-helper,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,145,classification: enclosing_fn is pure core/alloc/std with no user-crate type-param,high,shared singleton; all callers covered by flavor-specific caller-side markers
0xec10,panic_fmt,explicit_panic,core::panicking::panic_const::panic_const_div_by_zero,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,178,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,178,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,178,pure_helper,singleton-helper,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,178,classification: enclosing_fn is pure core/alloc/std with no user-crate type-param,high,shared singleton; all callers covered by flavor-specific caller-side markers
0xf428,panic_fmt,explicit_panic,core::panicking::panic_const::panic_const_rem_by_zero,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,178,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,178,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,178,pure_helper,singleton-helper,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,178,classification: enclosing_fn is pure core/alloc/std with no user-crate type-param,high,shared singleton; all callers covered by flavor-specific caller-side markers
0xe3d2,panic_fmt,explicit_panic,core::panicking::panic_bounds_check,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,273,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,273,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,273,pure_helper,singleton-helper,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,273,classification: enclosing_fn is pure core/alloc/std with no user-crate type-param,high,shared singleton; all callers covered by flavor-specific caller-side markers
0xe8ce,assert_failed_inner,assert,"core::panicking::assert_failed::<u64, u64>",/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,380,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,380,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,380,pure_helper,singleton-helper,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,380,classification: enclosing_fn is pure core/alloc/std with no user-crate type-param,high,shared singleton; all callers covered by flavor-specific caller-side markers
0x113ca,assert_failed_inner,assert,"core::panicking::assert_failed::<core::option::Option<nrf52::usbd::BulkInState>, core::option::Option<nrf52::usbd::BulkInState>>",/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,380,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,380,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/panicking.rs,380,misattributed,monomorph-at-caller,chips/nrf52/src/usbd.rs,1377 + 1839,both assert_eq! caller lines marked in branch source,high,both assert_eq! caller lines marked
0x6064,panic_fmt,explicit_panic,<capsules_core::adc::AdcDedicated<nrf52::adc::Adc> as kernel::syscall_driver::SyscallDriver>::command,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/ptr/mod.rs,,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/ptr/mod.rs,,/rustc/cbfdf0b014cb04982a9cbeec1578001001167f6e/library/core/src/ptr/mod.rs,,misattributed,monomorph-at-caller,capsules/core/src/adc.rs,1149,fn-entry marker (caller-line indeterminate),high,fn-entry marker landed
